[ 0  2  2  0  0 11  1  4],[1 2 1 2 1 4 5 5],[0 4 0 2 0 9 0 5],[0 4 0 2 1 3 1 6],[3 0 0 3 3 3 1 0],[0 2 0 0 2 0 0 0],[0 8 1 1 0 1 0 0],[10  3  9  3  4  0  0  1],[0 1 1 0 5 0 5 0],[0 1 0 1 0 0 1 0],[ 0  0 15  0  0  0  0  0],[9 0 7 3 6 0 3 0],[ 3  0 18  0  0  0  0  0],[ 1  3 11  0  1  0  4  1],[8 0 4 0 4 1 1 0],[15  0  6  0  1  0  0  1],[7 0 0 0 0 2 1 0],[9 1 7 0 4 0 0 0],[6 1 2 1 0 1 4 0],[8 0 1 0 1 0 3 0],[3 0 1 0 1 0 0 0],[1 0 0 0 0 0 0 0],[4 3 1 1 0 0 0 0],[2 2 1 0 1 0 3 3],[ 1  9  2 14  1  1  0  5],[ 6  5  0 12  1  5  1  7],[1 0 0 0 0 0 0 0],[1 0 0 0 0 0 0 0],[0 0 1 0 0 0 0 0],[1 0 1 0 2 1 1 1],[6 7 0 3 1 3 0 5],[0 6 1 2 3 2 1 9],[0 1 0 0 0 0 0 1],[1 0 0 0 0 0 0 0],[0 0 0 0 0 0 0 2],[1 1 3 3 3 1 0 1],[ 2  0  1  5  0 10  2  9],[ 0  5  0  5  2  7  0 14],[1 0 0 0 0 0 0 0],[1 0 0 0 0 0 0 0],[0 0 0 0 1 0 0 0],[1 0 0 0 4 1 1 1],[ 0  5  1  0  1  3  0 13],[4 2 3 1 0 0 0 8],[0 0 0 0 0 0 0 0],[0 0 0 0 0 0 1 1],[0 3 2 0 0 2 0 1],[2 1 1 5 0 6 0 2],[ 1  2  3  2  0 11  0  4],[ 0  0  0  2  0  9  0 10],[0 0 0 0 0 0 0 1],[1 0 0 0 0 0 0 1],[0 1 0 0 0 0 0 0],[1 0 2 4 3 3 0 2],[1 7 1 1 0 1 0 2],[0 3 4 4 0 5 1 5],[ 6  7  1  6 12  0  0  0],[13  0  3  0  7  0  3  1],[10  0  5  0  7  3  3  3],[ 4  0 11  0  9  5  0  0],[ 5  0  6  1  0  1 11  1],[11  1  5  0  4  0  0  0],[3 0 0 0 4 0 4 0],[6 0 1 0 1 0 4 1],[7 1 2 0 7 0 2 0],[5 4 8 1 7 0 0 0],[7 0 8 0 2 0 1 0],[10  1 11  2  0  0  6  0],[ 1  4 12  0  1  0  6  3],[15  0  1  1  4  0  3  7],[16  0  3  0  0  0  2  0],[4 0 0 1 0 0 5 0],[ 2  0  5  1  6  2 11  0],[0 0 0 0 1 0 5 0],[10  0  0  1  0  0  0  0],[5 0 2 1 4 0 0 0],[0 0 0 0 0 0 0 0],[1 0 0 0 0 0 0 0],[3 2 0 1 2 1 0 1],[5 2 1 3 1 0 0 6],[4 1 1 1 1 0 3 4],[0 4 3 1 0 1 1 0],[2 0 1 0 0 0 0 0],[0 0 0 0 0 0 0 1],[2 2 1 0 0 0 0 0],[3 0 1 4 1 4 0 1],[2 2 6 1 1 3 3 0],[1 1 3 6 2 4 0 8],[0 1 5 0 1 0 0 6],[ 3  1  0  4  0  0 18  0],[ 8  1 11  0  0  0  4  0],[ 4  2 13  0 10  0 12  0],[7 0 1 1 1 0 6 0],[19  5  1  5  5  0  1  0],[ 1  5  4  0  4  0 19  1],[ 3  3  7  0 14  0 11  0],[6 0 9 2 6 1 6 0],[0 2 4 0 4 0 3 0],[32  0 11  0  5  0  1  1],[ 8  1 21  0  2  0  6  0],[14  1  9  0  0  0  3  0],[14  2 15  0  1  0 12  0],[3 4 0 1 2 2 1 0],[27  0 16  0  1  1  0  0],[10  0  6  0  2  0  3  0],[2 1 0 1 0 0 1 2],[ 0 13  0  0  0  0  0  1],[3 2 0 1 6 0 0 0],[0 0 0 8 1 0 0 2],[3 2 1 1 0 1 0 2],[0 0 0 2 0 3 2 2],[0 0 0 5 0 0 0 0],[ 3  9  0  5  0  1  1 14],[2 8 3 5 1 5 0 7],[0 0 0 2 0 1 0 5],[1 0 1 1 5 1 1 3],[2 3 1 1 1 0 0 4],[0 0 0 1 1 2 1 3],[0 4 1 0 0 0 0 0],[5 9 1 5 1 1 2 1]
"[0, 0.6055545, 0.6165144, 0.6188336, 0.5930069, 0.5330504, 0.57211345, 0.5776278]","[0.6492772, 0.6443456, 0.57462406, 0.6087115, 0.4626124, 0.55631524, 0.60133743, 0.61460567]","[0.5898617, 0.5702096, 0.69833827, 0.5893001, 0.65485495, 0.5857419, 0.61107534, 0.6030518]","[0, 0.5679253, 0.7458927, 0.5926676, 0.602399, 0.61586356, 0.5946472, 0.5671297]","[0.58064723, 0.5956483, 0.65067273, 0.59086496, 0.56863105, 0.58190984, 0.6015265, 0.58346754]","[0, 0.5909798, 0, 0, 0.6025223, 0.66051286, 0.6475813, 0]","[0, 0.5568966, 0.67404526, 0.6203549, 0.6553047, 0.5694727, 0.6032623, 0]","[0.56442124, 0.5936887, 0.54640055, 0.5456925, 0.57111865, 0, 0, 0.49306154]","[0.5451824, 0.59874725, 0.60100996, 0.6340765, 0.59581286, 0.6580592, 0.61968696, 0]","[0.6071199, 0.6066773, 0.6058947, 0.4437967, 0.6394862, 0, 0.5208808, 0]","[0, 0, 0.57732075, 0.62053573, 0, 0.5395962, 0.60573286, 0.4899379]","[0.5411847, 0, 0.5690246, 0.60651004, 0.5909214, 0.6554028, 0.60717624, 0]","[0.5882696, 0, 0.5511453, 0, 0.63595873, 0.6156304, 0.5944998, 0]","[0.5899749, 0.5827903, 0.5469341, 0.6074377, 0, 0, 0.5792914, 0.6103458]","[0.5702562, 0.6901858, 0.5771975, 0.653666, 0.64605045, 0.63973486, 0.593736, 0.68481845]","[0.55447066, 0, 0.58705664, 0.55669534, 0.57590574, 0.54005265, 0.6285275, 0.5772554]","[0.59962416, 0, 0, 0, 0.6614127, 0.6037853, 0.579536, 0.6083529]","[0.5567584, 0.497764, 0.5726964, 0.635334, 0.60054445, 0.6682519, 0.6283319, 0.60612124]","[0.5912613, 0.64464164, 0.56793207, 0.57081556, 0.6062683, 0.56259024, 0.62115765, 0.68128943]","[0.57961446, 0, 0.5969698, 0.6413218, 0.63704944, 0.62295055, 0.57653505, 0.6065246]","[0.5315651, 0, 0.4159556, 0, 0.43167743, 0, 0, 0]","[0.4699, 0, 0, 0, 0, 0, 0, 0]","[0.58609146, 0.6359315, 0.45926115, 0.57554066, 0, 0, 0, 0]","[0.5028709, 0.4720686, 0.59878474, 0.63871825, 0.54767334, 0, 0.6056815, 0.5913148]","[0.59477746, 0.5422791, 0.5920613, 0.5751153, 0.5529396, 0.5932351, 0.6106588, 0.5618634]","[0.57648784, 0.5982656, 0.5752625, 0.555988, 0.6354775, 0.57280535, 0.6514084, 0.5812037]","[0.44631755, 0, 0, 0, 0, 0, 0, 0]","[0.4179396, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0.41216102, 0, 0, 0, 0, 0]","[0.5942547, 0.58858323, 0.5690372, 0.6172901, 0.458232, 0.4033108, 0.6540149, 0.60272634]","[0.5778871, 0.5785929, 0.5954097, 0.614156, 0.58298934, 0.61568606, 0.6104845, 0.58794296]","[0.6199635, 0.56966823, 0.63492924, 0.581165, 0.5744381, 0.58568245, 0.54957294, 0.57526344]","[0, 0.61632675, 0, 0, 0, 0, 0, 0.5176141]","[0.43501905, 0, 0, 0, 0, 0, 0, 0]","[0.5678552, 0.7108462, 0, 0, 0, 0, 0, 0.49693722]","[0.58773404, 0.6174544, 0.5888438, 0.5973556, 0.61267763, 0.63973826, 0, 0.46414462]","[0.5812582, 0.5982768, 0.59848595, 0.58067054, 0.5680993, 0.5745484, 0.5876714, 0.54833]","[0.62365234, 0.5665269, 0.6053172, 0.5653959, 0.6216187, 0.5745884, 0.71743256, 0.56012785]","[0.43799737, 0, 0, 0, 0, 0, 0, 0]","[0.40340078, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0.41694525, 0, 0, 0]","[0.5698734, 0.5970967, 0, 0, 0.5967421, 0.6149683, 0.6322202, 0.6247867]","[0.64138407, 0.5726911, 0.6082563, 0.6069505, 0.6166837, 0.5963003, 0.5384339, 0.56966436]","[0.5790046, 0.5963015, 0.6015518, 0.59191984, 0.7325756, 0.6035534, 0, 0.57161087]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0.520521, 0.49947068]","[0.6298188, 0.5645824, 0.60793245, 0.60570854, 0.596174, 0.6007425, 0.5915241, 0.61407125]","[0.5885164, 0.5823983, 0.5934805, 0.5660633, 0.6356804, 0.59009063, 0, 0.5797182]","[0.58848256, 0.56142706, 0.55241543, 0.6031251, 0.6366148, 0.5838646, 0.6652024, 0.57816434]","[0, 0.63338214, 0.59513855, 0.59529036, 0.62133807, 0.56489736, 0.5596793, 0.5719525]","[0, 0, 0, 0, 0, 0, 0, 0.44529718]","[0.40062582, 0, 0, 0, 0, 0, 0, 0.4089967]","[0, 0.5358732, 0, 0, 0, 0, 0, 0]","[0.57701635, 0.5794692, 0.65394, 0.60454994, 0.5974228, 0.5572353, 0.65727824, 0.59557325]","[0.5712856, 0.59077215, 0.5910585, 0.6009415, 0.65276355, 0.57425463, 0.614988, 0.5794045]","[0.4558288, 0.5837514, 0.59763, 0.6061079, 0.6089378, 0.58052725, 0.6615694, 0.57257503]","[0.5764966, 0.5641802, 0.5347611, 0.5656512, 0.549635, 0, 0, 0.66187996]","[0.5802934, 0.58022803, 0.5670719, 0.6376672, 0.57327205, 0.5860966, 0.5848482, 0.55066407]","[0.57221514, 0.56247264, 0.57617396, 0, 0.5629794, 0.5730916, 0.5487617, 0.56161374]","[0.5563384, 0.59377056, 0.57632005, 0.68139315, 0.5460019, 0.5375913, 0.589013, 0.52980816]","[0.5545599, 0.54550606, 0.57770234, 0.5416308, 0, 0.5603149, 0.544497, 0.5652083]","[0.55475444, 0.5512298, 0.56721044, 0, 0.60069007, 0, 0, 0]","[0.55417275, 0.5973698, 0.58721805, 0, 0.5659443, 0.53791344, 0.54299116, 0]","[0.5550929, 0.6351935, 0.6309148, 0, 0.5701387, 0.5329333, 0.5624064, 0.4103571]","[0.5763358, 0.6074707, 0.59968704, 0.6433589, 0.57842445, 0.6251739, 0.5982927, 0]","[0.55949324, 0.63216454, 0.52901846, 0.6132398, 0.5483215, 0, 0, 0]","[0.56956655, 0.6143304, 0.52534205, 0, 0.58122176, 0.72766954, 0.55076987, 0.6318371]","[0.54569525, 0.57799435, 0.55742675, 0.566535, 0, 0, 0.5478107, 0]","[0.57698834, 0.58824456, 0.5867756, 0.6540947, 0.5694593, 0, 0.53373605, 0.557838]","[0.5580263, 0.6089372, 0.60119224, 0.5951085, 0.5972708, 0.64728284, 0.60849345, 0.5888947]","[0.5561932, 0.61498433, 0.60254955, 0, 0.5605172, 0.6160241, 0.5971706, 0]","[0.57732415, 0.62035453, 0.6716601, 0.5700638, 0.64856696, 0.64180815, 0.60198176, 0]","[0.6038652, 0, 0.5623258, 0.60106003, 0.59220314, 0.58773386, 0.51490027, 0.6667765]","[0.47793588, 0.7609238, 0.5838745, 0.6363675, 0.59507656, 0, 0.52744734, 0]","[0.5607236, 0.56634724, 0.66455615, 0.5934083, 0.5326323, 0, 0, 0.6368696]","[0.56954014, 0.6721519, 0.56010157, 0.40009013, 0.58400095, 0.57304984, 0, 0.6314895]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.46882516, 0, 0, 0, 0, 0, 0, 0]","[0.6085908, 0.59001464, 0.6511165, 0.6056395, 0.59300584, 0.60598874, 0.6471831, 0.61608934]","[0.56125873, 0.624465, 0.5874659, 0.60400325, 0.5767355, 0.5737799, 0.5666189, 0.60318893]","[0.5847698, 0.6056626, 0.6424562, 0.607464, 0.589788, 0.57627445, 0.6083352, 0.5865527]","[0.60982746, 0.5825253, 0.62219006, 0.6105513, 0.5889864, 0.6099441, 0.64019215, 0.59694314]","[0.4422081, 0, 0.48767063, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0.44883338]","[0.45951724, 0.4603662, 0.4029575, 0, 0, 0, 0, 0]","[0.55954504, 0.5751763, 0.6101939, 0.5889021, 0.60784256, 0.56928223, 0.63662964, 0.59524983]","[0.5765474, 0.5864102, 0.577964, 0.57547134, 0.6061721, 0.551479, 0.5973848, 0.5848448]","[0.56730354, 0.5768416, 0.61583793, 0.580761, 0.6106165, 0.5433573, 0.62111217, 0.5667037]","[0.6233479, 0.64285105, 0.55061793, 0.617481, 0.6199154, 0.6057339, 0, 0.5796638]","[0.58631885, 0.59985703, 0.6459807, 0.61183345, 0, 0.7004143, 0.54976493, 0]","[0.5760687, 0.6417364, 0.5681851, 0.68139195, 0.59578514, 0, 0.5629626, 0.6823528]","[0.61184496, 0.61355066, 0.55584997, 0.6247633, 0.54809725, 0.62920237, 0.57648677, 0.6953895]","[0.5882509, 0.6046765, 0.6360443, 0.5862165, 0.63969815, 0.6239964, 0.5872694, 0.55799323]","[0.4797788, 0.56580794, 0.6110357, 0.5663691, 0.5666536, 0, 0.62125957, 0]","[0.61528826, 0.6094432, 0.57394105, 0.63954484, 0.58379066, 0.66605747, 0.5472037, 0.58934647]","[0.5578255, 0.62883747, 0.54307675, 0.69038665, 0.5476607, 0.5888472, 0.54515135, 0.6490918]","[0.6055381, 0.59846133, 0.5552774, 0.59036386, 0.5890558, 0.4129561, 0.5691578, 0.52939636]","[0.6496098, 0.5823651, 0.5848619, 0.616672, 0.58503044, 0.562257, 0.5674383, 0.6565279]","[0.55514646, 0.6026989, 0.5750846, 0, 0.58969903, 0, 0.59706116, 0.41836458]","[0.5801057, 0.5942297, 0.54492795, 0.63830495, 0.62536114, 0.5969059, 0.5959753, 0.5520004]","[0.54239875, 0.5961439, 0.5720855, 0.66712, 0.64082706, 0, 0.6224143, 0]","[0.5797535, 0.601472, 0.57208467, 0.62577564, 0.6031542, 0, 0.5649251, 0.6312472]","[0.62734884, 0.6045362, 0, 0.42495704, 0.63035643, 0.6238302, 0.6189824, 0.66217434]","[0.54868263, 0.5895038, 0.566397, 0.66110927, 0.60681605, 0.58655846, 0.6250238, 0.5807967]","[0.58284533, 0.5802417, 0.57438993, 0, 0.6315839, 0.6466963, 0.6111889, 0.6589073]","[0.65716976, 0.6196434, 0, 0.6074209, 0.5964519, 0.6175758, 0.60908616, 0.5643166]","[0.6349349, 0.55397904, 0, 0, 0.62220204, 0.6394239, 0.6531592, 0.52335805]","[0.6192661, 0.60065454, 0, 0.5421955, 0.5949374, 0.6546092, 0, 0]","[0.6440663, 0, 0.6020696, 0.5931669, 0.6212323, 0.63283986, 0.6515495, 0.61657166]","[0.56150085, 0.6202596, 0.63369954, 0.5358694, 0.62623405, 0.66478515, 0.6491012, 0.63477534]","[0.59910744, 0.599978, 0.64392626, 0.5994219, 0.6151724, 0.6299372, 0.58842164, 0.6295123]","[0.58997744, 0.63608927, 0.717502, 0.5888361, 0.6297065, 0.61971873, 0.65504664, 0.6672732]","[0.5454143, 0.5679643, 0.6183399, 0.61683756, 0.6958554, 0.6729225, 0.58454525, 0.5945791]","[0.56439865, 0.5995617, 0.61907643, 0.6222572, 0.6479015, 0.61381227, 0.5511098, 0.5633476]","[0.58596617, 0.64445096, 0.6622516, 0.60105085, 0.62988496, 0.6101919, 0.6145765, 0.59046334]","[0.6249562, 0.64464086, 0.598671, 0.6627503, 0.6006723, 0.61600846, 0.6570611, 0.6061602]","[0.6090915, 0.6307439, 0.63958794, 0.631865, 0.62601554, 0.63317233, 0.6333596, 0.6088286]","[0.61817384, 0.6063679, 0.60222274, 0.6260475, 0.6493662, 0.6297463, 0.61265385, 0.6249995]","[0.6342969, 0.59290344, 0.5186954, 0, 0, 0, 0, 0]","[0.607005, 0.57224023, 0.6694358, 0.57919914, 0.6008397, 0.67281353, 0.6124022, 0.5588986]"
